Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_Day,Weekday,Is_Weekend,Sales_per_Quantity,Profit_Margin,Order_Week,Day_of_Week,Shipping_Days,Discount_Flag,Customer_Order_Count,Product_Order_Count
88,CA-2017-155558,2017-10-26,2017-11-02,3,PG-18895,Paul Gonzalez,0,United States,410,21,55901,0,OFF-LA-10000134,1,Labels,Avery 511,6.16,2,0.0,2.9568,2017,10,October,4,26,Thursday,0,3.08,48.0,43,Thursday,7,0,17,6
89,CA-2016-159695,2016-04-05,2016-04-10,2,GM-14455,Gary Mitchum,2,United States,207,41,77095,0,OFF-ST-10003442,1,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2016,4,April,2,5,Tuesday,0,22.624,8.75,14,Tuesday,5,1,12,9
90,CA-2016-109806,2016-09-17,2016-09-22,3,JS-15685,Jim Sink,1,United States,266,3,90036,3,OFF-AR-10004930,1,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,2016,9,September,3,17,Saturday,1,6.7,32.99999999999999,37,Saturday,5,0,11,3
91,CA-2016-109806,2016-09-17,2016-09-22,3,JS-15685,Jim Sink,1,United States,266,3,90036,3,TEC-PH-10004093,2,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,2016,9,September,3,17,Saturday,1,36.792,11.249999999999998,37,Saturday,5,1,11,7
92,CA-2016-109806,2016-09-17,2016-09-22,3,JS-15685,Jim Sink,1,United States,266,3,90036,3,OFF-PA-10000304,1,Paper,Xerox 1995,6.48,1,0.0,3.1104,2016,9,September,3,17,Saturday,1,6.48,47.99999999999999,37,Saturday,5,0,11,6
93,CA-2015-149587,2015-01-31,2015-02-05,2,KB-16315,Karl Braun,0,United States,300,21,55407,0,OFF-PA-10003177,1,Paper,Xerox 1999,12.96,2,0.0,6.2208,2015,1,January,1,31,Saturday,1,6.48,47.99999999999999,5,Saturday,5,0,22,7
94,CA-2015-149587,2015-01-31,2015-02-05,2,KB-16315,Karl Braun,0,United States,300,21,55407,0,FUR-FU-10003799,0,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,2015,1,January,1,31,Saturday,1,17.78,30.999999999999996,5,Saturday,5,0,22,5
95,CA-2015-149587,2015-01-31,2015-02-05,2,KB-16315,Karl Braun,0,United States,300,21,55407,0,OFF-BI-10002852,1,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,2015,1,January,1,31,Saturday,1,16.48,49.00000000000001,5,Saturday,5,0,22,10
96,US-2017-109484,2017-11-06,2017-11-12,3,RB-19705,Roger Barcio,2,United States,389,35,97206,3,OFF-BI-10004738,1,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2017,11,November,4,6,Monday,0,5.682,-66.66666666666666,45,Monday,6,1,7,6
97,CA-2017-161018,2017-11-09,2017-11-11,2,PN-18775,Parhena Norris,2,United States,329,30,10009,1,FUR-FU-10000629,0,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2017,11,November,4,9,Thursday,0,13.79,42.0,45,Thursday,2,0,13,8
98,CA-2017-157833,2017-06-17,2017-06-20,0,KD-16345,Katherine Ducich,0,United States,438,3,94122,3,OFF-BI-10001721,1,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2017,6,June,2,17,Saturday,1,17.104,35.0,24,Saturday,3,1,10,4
99,CA-2016-149223,2016-09-06,2016-09-11,3,ER-13855,Elpida Rittenbach,1,United States,427,21,55106,0,OFF-AP-10000358,1,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,2016,9,September,3,6,Tuesday,0,12.98,29.000000000000004,36,Tuesday,5,0,5,9
100,CA-2016-158568,2016-08-29,2016-09-02,3,RB-19465,Rick Bensley,2,United States,80,11,60610,0,OFF-PA-10003256,1,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2016,8,August,3,29,Monday,0,9.232,35.0,35,Monday,4,1,23,3
101,CA-2016-158568,2016-08-29,2016-09-02,3,RB-19465,Rick Bensley,2,United States,80,11,60610,0,TEC-AC-10001767,2,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2016,8,August,3,29,Monday,0,31.992,-11.25,35,Monday,4,1,23,6
102,CA-2016-158568,2016-08-29,2016-09-02,3,RB-19465,Rick Bensley,2,United States,80,11,60610,0,OFF-BI-10002609,1,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2016,8,August,3,29,Monday,0,0.596,-170.0,35,Monday,4,1,23,7
103,CA-2016-129903,2016-12-01,2016-12-04,2,GZ-14470,Gary Zandusky,0,United States,410,21,55901,0,OFF-PA-10004040,1,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2016,12,December,4,1,Thursday,0,5.98,49.0,48,Thursday,3,0,14,5
104,US-2015-156867,2015-11-13,2015-11-17,3,LC-16870,Lena Cacioppo,0,United States,24,4,80013,3,TEC-AC-10001552,2,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2015,11,November,4,13,Friday,0,39.816,-11.250000000000002,46,Friday,4,1,30,5
105,US-2015-156867,2015-11-13,2015-11-17,3,LC-16870,Lena Cacioppo,0,United States,24,4,80013,3,FUR-FU-10004006,0,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2015,11,November,4,13,Friday,0,34.12,-3.75,46,Friday,4,1,30,6
106,US-2015-156867,2015-11-13,2015-11-17,3,LC-16870,Lena Cacioppo,0,United States,24,4,80013,3,OFF-BI-10002794,1,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,2015,11,November,4,13,Friday,0,12.294,-70.0,46,Friday,4,1,30,7
107,CA-2017-119004,2017-11-23,2017-11-28,3,JM-15250,Janet Martin,0,United States,74,31,28205,2,TEC-AC-10003499,2,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2017,11,November,4,23,Thursday,0,9.264,23.750000000000004,47,Thursday,5,1,19,5
108,CA-2017-119004,2017-11-23,2017-11-28,3,JM-15250,Janet Martin,0,United States,74,31,28205,2,TEC-PH-10002844,2,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2017,11,November,4,23,Thursday,0,27.992,7.5,47,Thursday,5,1,19,4
109,CA-2017-119004,2017-11-23,2017-11-28,3,JM-15250,Janet Martin,0,United States,74,31,28205,2,OFF-AR-10000390,1,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2017,11,November,4,23,Thursday,0,3.304,32.50000000000001,47,Thursday,5,1,19,7
110,CA-2015-129476,2015-10-15,2015-10-20,3,PA-19060,Pete Armstrong,2,United States,352,11,60462,0,TEC-AC-10000844,2,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,2015,10,October,4,15,Thursday,0,67.99199999999999,20.000000000000004,42,Thursday,5,1,7,8
111,CA-2017-146780,2017-12-25,2017-12-30,3,CV-12805,Cynthia Voltz,1,United States,329,30,10035,1,FUR-FU-10001934,0,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2017,12,December,4,25,Monday,0,20.98,26.0,52,Monday,5,0,19,5
112,CA-2016-128867,2016-11-03,2016-11-10,3,CL-12565,Clay Ludtke,0,United States,494,13,50322,0,OFF-AR-10000380,1,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2016,11,November,4,3,Thursday,0,37.98,30.000000000000004,44,Thursday,7,0,28,10
113,CA-2016-128867,2016-11-03,2016-11-10,3,CL-12565,Clay Ludtke,0,United States,494,13,50322,0,OFF-BI-10003981,1,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2016,11,November,4,3,Thursday,0,4.54,49.00000000000001,44,Thursday,7,0,28,7
114,CA-2014-115259,2014-08-25,2014-08-27,2,RC-19960,Ryan Crowe,0,United States,94,33,43229,1,OFF-FA-10000621,1,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2014,8,August,3,25,Monday,0,2.864,36.25000000000001,35,Monday,2,1,11,7
115,CA-2014-115259,2014-08-25,2014-08-27,2,RC-19960,Ryan Crowe,0,United States,94,33,43229,1,OFF-EN-10002600,1,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2014,8,August,3,25,Monday,0,2.36,35.0,35,Monday,2,1,11,7
116,CA-2014-115259,2014-08-25,2014-08-27,2,RC-19960,Ryan Crowe,0,United States,94,33,43229,1,OFF-PA-10004965,1,Paper,Xerox 1921,23.976,3,0.2,7.4925,2014,8,August,3,25,Monday,0,7.992,31.25,35,Monday,2,1,11,3
117,CA-2014-115259,2014-08-25,2014-08-27,2,RC-19960,Ryan Crowe,0,United States,94,33,43229,1,OFF-EN-10002504,1,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2014,8,August,3,25,Monday,0,21.744,33.75,35,Monday,2,1,11,7
118,CA-2015-110457,2015-03-02,2015-03-06,3,DK-13090,Dave Kipp,0,United States,452,45,98103,3,FUR-TA-10001768,0,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,2015,3,March,1,2,Monday,0,262.51,21.000000000000004,10,Monday,4,0,13,6
119,US-2015-136476,2015-04-05,2015-04-10,3,GG-14650,Greg Guthrie,1,United States,51,40,37620,2,OFF-BI-10003650,1,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,2015,4,April,2,5,Sunday,1,157.794,-73.33333333333333,14,Sunday,5,1,24,8
120,CA-2016-103730,2016-06-12,2016-06-15,0,SC-20725,Steven Cartwright,0,United States,521,6,19805,1,FUR-FU-10002157,0,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,2016,6,June,2,12,Sunday,1,15.68,39.0,23,Sunday,3,0,26,3
121,CA-2016-103730,2016-06-12,2016-06-15,0,SC-20725,Steven Cartwright,0,United States,521,6,19805,1,OFF-BI-10003910,1,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2016,6,June,2,12,Sunday,1,7.71,45.0,23,Sunday,3,0,26,10
122,CA-2016-103730,2016-06-12,2016-06-15,0,SC-20725,Steven Cartwright,0,United States,521,6,19805,1,OFF-ST-10000777,1,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,2016,6,June,2,12,Sunday,1,37.76,28.0,23,Sunday,3,0,26,5
123,CA-2016-103730,2016-06-12,2016-06-15,0,SC-20725,Steven Cartwright,0,United States,521,6,19805,1,OFF-EN-10002500,1,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,2016,6,June,2,12,Sunday,1,12.78,45.0,23,Sunday,3,0,26,7
124,CA-2016-103730,2016-06-12,2016-06-15,0,SC-20725,Steven Cartwright,0,United States,521,6,19805,1,TEC-PH-10003875,2,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,2016,6,June,2,12,Sunday,1,9.72,29.0,23,Sunday,3,0,26,3
125,US-2014-152030,2014-12-26,2014-12-28,2,AD-10180,Alan Dominguez,2,United States,207,41,77041,0,FUR-CH-10004063,0,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2014,12,December,4,26,Friday,0,200.186,-1.4285714285714286,52,Friday,2,1,12,8
126,US-2014-134614,2014-09-20,2014-09-25,3,PF-19165,Philip Fox,0,United States,41,11,61701,0,FUR-TA-10004534,0,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,2014,9,September,3,20,Saturday,1,102.95,-66.0,38,Saturday,5,1,10,5
127,US-2017-107272,2017-11-05,2017-11-12,3,TS-21610,Troy Staebel,0,United States,375,1,85023,3,OFF-BI-10003274,1,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2017,11,November,4,5,Sunday,1,1.194,-76.66666666666667,44,Sunday,7,1,11,9
128,US-2017-107272,2017-11-05,2017-11-12,3,TS-21610,Troy Staebel,0,United States,375,1,85023,3,OFF-ST-10002974,1,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2017,11,November,4,5,Sunday,1,34.856,12.5,44,Sunday,7,1,11,7
129,US-2016-125969,2016-11-06,2016-11-10,2,LS-16975,Lindsay Shagiari,2,United States,266,3,90004,3,FUR-CH-10001146,0,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,2016,11,November,4,6,Sunday,1,40.712,-11.249999999999998,44,Sunday,4,1,22,5
130,US-2016-125969,2016-11-06,2016-11-10,2,LS-16975,Lindsay Shagiari,2,United States,266,3,90004,3,FUR-FU-10003773,0,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,2016,11,November,4,6,Sunday,1,79.52,10.999999999999998,44,Sunday,4,0,22,5
131,US-2017-164147,2017-02-02,2017-02-05,0,DW-13585,Dorothy Wardle,1,United States,94,33,43229,1,TEC-PH-10002293,2,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2017,2,February,1,2,Thursday,0,11.994,-20.0,5,Thursday,3,1,10,6
132,US-2017-164147,2017-02-02,2017-02-05,0,DW-13585,Dorothy Wardle,1,United States,94,33,43229,1,OFF-PA-10002377,1,Paper,Xerox 1916,78.304,2,0.2,29.364,2017,2,February,1,2,Thursday,0,39.152,37.5,5,Thursday,3,1,10,7
133,US-2017-164147,2017-02-02,2017-02-05,0,DW-13585,Dorothy Wardle,1,United States,94,33,43229,1,OFF-FA-10002780,1,Fasteners,Staples,21.456,9,0.2,6.9732,2017,2,February,1,2,Thursday,0,2.384,32.5,5,Thursday,3,1,10,46
134,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-PA-10001804,1,Paper,Xerox 195,20.04,3,0.0,9.6192,2016,10,October,4,13,Thursday,0,6.68,48.0,41,Thursday,6,0,23,8
135,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-PA-10001736,1,Paper,Xerox 1880,35.44,1,0.0,16.6568,2016,10,October,4,13,Thursday,0,35.44,47.0,41,Thursday,6,0,23,5
136,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-AR-10001149,1,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2016,10,October,4,13,Thursday,0,2.88,30.0,41,Thursday,6,0,23,5
137,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-FA-10002988,1,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2016,10,October,4,13,Thursday,0,2.01,49.00000000000001,41,Thursday,6,0,23,8
138,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-BI-10004781,1,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2016,10,October,4,13,Thursday,0,25.392,35.0,41,Thursday,6,1,23,5
139,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,OFF-SU-10001218,1,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,2016,10,October,4,13,Thursday,0,10.98,28.000000000000004,41,Thursday,6,0,23,7
140,CA-2016-145583,2016-10-13,2016-10-19,3,LC-16885,Lena Creighton,0,United States,418,3,95661,3,FUR-FU-10001706,0,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,2016,10,October,4,13,Thursday,0,3.08,48.00000000000001,41,Thursday,6,0,23,10
141,CA-2016-110366,2016-09-05,2016-09-07,2,JD-15895,Jonathan Doherty,1,United States,374,36,19140,1,FUR-FU-10004848,0,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,2016,9,September,3,5,Monday,0,41.4,12.5,36,Monday,2,1,32,9
142,CA-2017-106180,2017-09-18,2017-09-23,3,SH-19975,Sally Hughsby,1,United States,438,3,94122,3,OFF-AR-10000940,1,Art,Newell 343,8.82,3,0.0,2.3814,2017,9,September,3,18,Monday,0,2.94,27.0,38,Monday,5,0,29,7
143,CA-2017-106180,2017-09-18,2017-09-23,3,SH-19975,Sally Hughsby,1,United States,438,3,94122,3,OFF-EN-10004030,1,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,2017,9,September,3,18,Monday,0,3.62,47.0,38,Monday,5,0,29,6
144,CA-2017-106180,2017-09-18,2017-09-23,3,SH-19975,Sally Hughsby,1,United States,438,3,94122,3,OFF-PA-10004327,1,Paper,Xerox 1911,143.7,3,0.0,68.976,2017,9,September,3,18,Monday,0,47.9,48.00000000000001,38,Monday,5,0,29,5
145,CA-2017-155376,2017-12-22,2017-12-27,3,SG-20080,Sandra Glassco,0,United States,210,23,64055,0,OFF-AP-10001058,1,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,2017,12,December,4,22,Friday,0,279.81,26.0,51,Friday,5,0,11,4
146,CA-2015-110744,2015-09-07,2015-09-12,3,HA-14920,Helen Andreada,0,United States,364,3,91104,3,OFF-ST-10003656,1,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,2015,9,September,3,7,Monday,0,95.99,3.0000000000000004,37,Monday,5,0,18,5
147,CA-2014-110072,2014-10-22,2014-10-28,3,MG-17680,Maureen Gastineau,2,United States,330,33,43055,1,FUR-FU-10000521,0,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,2014,10,October,4,22,Wednesday,0,23.472,13.749999999999998,43,Wednesday,6,1,10,4
148,CA-2016-114489,2016-12-05,2016-12-09,3,JE-16165,Justin Ellison,1,United States,156,47,53132,0,TEC-PH-10000215,2,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,2016,12,December,4,5,Monday,0,34.95,27.0,49,Monday,4,0,7,6
149,CA-2016-114489,2016-12-05,2016-12-09,3,JE-16165,Justin Ellison,1,United States,156,47,53132,0,TEC-PH-10001448,2,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2016,12,December,4,5,Monday,0,49.99,4.0,49,Monday,4,0,7,5
150,CA-2016-114489,2016-12-05,2016-12-09,3,JE-16165,Justin Ellison,1,United States,156,47,53132,0,FUR-CH-10000454,0,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,2016,12,December,4,5,Monday,0,243.98,30.000000000000004,49,Monday,4,0,7,12
151,CA-2016-114489,2016-12-05,2016-12-09,3,JE-16165,Justin Ellison,1,United States,156,47,53132,0,OFF-BI-10002735,1,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,2016,12,December,4,5,Monday,0,34.31,47.0,49,Monday,4,0,7,10
152,CA-2016-158834,2016-03-13,2016-03-16,0,TW-21025,Tamara Willingham,2,United States,451,1,85254,3,OFF-AP-10000326,1,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,2016,3,March,1,13,Sunday,1,31.584,11.25,10,Sunday,3,1,12,1
153,CA-2016-158834,2016-03-13,2016-03-16,0,TW-21025,Tamara Willingham,2,United States,451,1,85254,3,TEC-PH-10001254,2,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,2016,3,March,1,13,Sunday,1,101.592,7.5,10,Sunday,3,1,12,4
154,CA-2015-124919,2015-05-31,2015-06-02,0,SP-20650,Stephanie Phelps,1,United States,440,3,95123,3,OFF-PA-10001950,1,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,2015,5,May,2,31,Sunday,1,8.34,45.0,22,Sunday,2,0,15,5
155,CA-2015-124919,2015-05-31,2015-06-02,0,SP-20650,Stephanie Phelps,1,United States,440,3,95123,3,OFF-PA-10002254,1,Paper,Xerox 1883,105.52,4,0.0,48.5392,2015,5,May,2,31,Sunday,1,26.38,46.0,22,Sunday,2,0,15,7
156,CA-2015-124919,2015-05-31,2015-06-02,0,SP-20650,Stephanie Phelps,1,United States,440,3,95123,3,OFF-ST-10001590,1,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,2015,5,May,2,31,Sunday,1,13.48,26.0,22,Sunday,2,0,15,10
157,CA-2015-118948,2015-05-28,2015-06-03,3,NK-18490,Neil Knudson,2,United States,452,45,98105,3,OFF-AR-10001547,1,Art,Newell 311,6.63,3,0.0,1.7901,2015,5,May,2,28,Thursday,0,2.21,27.0,22,Thursday,6,0,11,8
158,CA-2014-104269,2014-03-01,2014-03-06,2,DB-13060,Dave Brooks,0,United States,452,45,98115,3,FUR-CH-10004063,0,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2014,3,March,1,1,Saturday,1,228.784,11.25,9,Saturday,5,1,13,8
159,CA-2016-114104,2016-11-20,2016-11-24,3,NP-18670,Nora Paige,0,United States,134,34,73034,0,OFF-LA-10002475,1,Labels,Avery 519,14.62,2,0.0,6.8714,2016,11,November,4,20,Sunday,1,7.31,47.0,46,Sunday,4,0,10,6
160,CA-2016-114104,2016-11-20,2016-11-24,3,NP-18670,Nora Paige,0,United States,134,34,73034,0,TEC-PH-10004536,2,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,2016,11,November,4,20,Sunday,1,134.98999999999998,25.0,46,Sunday,4,0,10,3
161,CA-2016-162733,2016-05-11,2016-05-12,0,TT-21070,Ted Trevino,0,United States,266,3,90045,3,OFF-PA-10002751,1,Paper,Xerox 1920,5.98,1,0.0,2.691,2016,5,May,2,11,Wednesday,0,5.98,44.99999999999999,19,Wednesday,1,0,14,4
162,CA-2015-119697,2015-12-28,2015-12-31,2,EM-13960,Eric Murdock,0,United States,374,36,19134,1,TEC-AC-10003657,2,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2015,12,December,4,28,Monday,0,27.192,2.5,53,Monday,3,1,6,5
163,CA-2016-154508,2016-11-16,2016-11-20,3,RD-19900,Ruben Dartt,0,United States,65,29,88220,3,OFF-EN-10001990,1,Envelopes,Staple envelope,28.4,5,0.0,13.348,2016,11,November,4,16,Wednesday,0,5.68,47.0,46,Wednesday,4,0,21,48
164,CA-2016-113817,2016-11-07,2016-11-11,3,MJ-17740,Max Jones,0,United States,452,45,98115,3,OFF-BI-10004002,1,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,2016,11,November,4,7,Monday,0,13.84,35.0,45,Monday,4,1,15,7
165,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,OFF-AR-10004441,1,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,9,September,3,8,Monday,0,3.312,27.500000000000004,37,Monday,4,1,16,7
166,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,TEC-MA-10000822,2,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,2014,9,September,3,8,Monday,0,1019.994,-16.666666666666664,37,Monday,4,1,16,4
167,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,OFF-ST-10000991,1,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,2014,9,September,3,8,Monday,0,91.976,-21.250000000000004,37,Monday,4,1,16,8
168,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,FUR-CH-10004287,0,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2014,9,September,3,8,Monday,0,193.34,-1.4285714285714286,37,Monday,4,1,16,13
169,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,OFF-AR-10002656,1,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,2014,9,September,3,8,Monday,0,5.344,21.25,37,Monday,4,1,16,5
170,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,OFF-AP-10002518,1,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,2014,9,September,3,8,Monday,0,35.596,-255.00000000000003,37,Monday,4,1,16,5
171,CA-2014-139892,2014-09-08,2014-09-12,3,BM-11140,Becky Martin,0,United States,434,41,78207,0,TEC-PH-10003931,2,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,2014,9,September,3,8,Monday,0,47.992,6.25,37,Monday,4,1,16,6
172,CA-2014-118962,2014-08-05,2014-08-09,3,CS-12130,Chad Sievert,0,United States,266,3,90004,3,OFF-PA-10000659,1,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,2014,8,August,3,5,Tuesday,0,6.98,46.99999999999999,32,Tuesday,4,0,7,3
173,CA-2014-118962,2014-08-05,2014-08-09,3,CS-12130,Chad Sievert,0,United States,266,3,90004,3,OFF-PA-10001144,1,Paper,Xerox 1913,110.96,2,0.0,53.2608,2014,8,August,3,5,Tuesday,0,55.48,48.00000000000001,32,Tuesday,4,0,7,5
174,CA-2014-118962,2014-08-05,2014-08-09,3,CS-12130,Chad Sievert,0,United States,266,3,90004,3,FUR-CH-10003817,0,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,2014,8,August,3,5,Tuesday,0,48.592,6.25,32,Tuesday,4,1,7,10
175,US-2014-100853,2014-09-14,2014-09-19,3,JB-15400,Jennifer Braxton,1,United States,80,11,60623,0,OFF-AP-10000891,1,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,2014,9,September,3,14,Sunday,1,26.224,-250.0,37,Sunday,5,1,16,5
176,US-2014-100853,2014-09-14,2014-09-19,3,JB-15400,Jennifer Braxton,1,United States,80,11,60623,0,OFF-LA-10003148,1,Labels,Avery 51,20.16,4,0.2,6.552,2014,9,September,3,14,Sunday,1,5.04,32.49999999999999,37,Sunday,5,1,16,5
177,US-2017-152366,2017-04-21,2017-04-25,2,SJ-20500,Shirley Jackson,0,United States,207,41,77036,0,OFF-AP-10002684,1,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,2017,4,April,2,21,Friday,0,24.316,-250.0,16,Friday,4,1,7,7
178,US-2015-101511,2015-11-21,2015-11-23,2,JE-15745,Joel Eaton,0,United States,330,33,43055,1,FUR-CH-10004698,0,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,2015,11,November,4,21,Saturday,1,56.686,-2.8571428571428568,47,Saturday,2,1,23,8
